0	0
100	3.65921E-08
200	2.92188E-08
300	2.83752E-08
400	2.8536E-08
500	4488.437383
600	242.2268733
700	132.0396736
800	99.31188867
900	27.16619698
1000	40.64878533
1100	19.88903771
1200	14.31931982
1300	9.861288071
1400	6.879250005
1500	4.461213332
1600	2.604402818
1700	1.948246017
1800	1.220501615
1900	0.786953459
2000	0.57754801
2100	0.65555642
2200	0.662993277
2300	0.562123066
2400	0.735283589
2500	0.952947681
2600	0.94491679
2700	1.023508341
2800	1.153331076
2900	0.872049664
3000	0.950127873
3100	1.013692331
3200	1.009871154
3300	0.837621384
3400	0.809311805
3500	0.823577564
3600	0.749165305
3700	0.694455024
3800	0.705998101
3900	0.636979641
4000	0.570644069
4100	0.573907466
4200	0.48450199
4300	0.486425682
4400	0.396069439
4500	0.602642545
4600	0.535385209
4700	0.466181285
4800	0.445566781
4900	0.385780507
5000	0.269599437
5100	0.318694112
5200	0.294571826
5300	0.244695785
5400	0.337692183
5500	0.395277888
5600	0.327776265
5700	0.499264135
5800	0.391418862
5900	0.372131258
6000	0.546071327
6100	0.459478169
6200	0.392380894
6300	0.512764362
6400	0.460841546
6500	0.441545665
6600	0.4621255
6700	0.473754545
6800	0.455382502
6900	0.441909019
7000	0.40725839
7100	0.45042933
7200	0.36857482
7300	0.341688547
7400	0.545548609
7500	0.477873558
7600	0.488474788
7700	0.47204471
7800	0.429992931
7900	0.384235346
8000	0.416019969
8100	0.334239386
8200	0.367417347
8300	0.305925356
8400	0.340225546
8500	0.29400847
8600	0.32522392
8700	0.325453259
8800	0.356813654
8900	0.390586439
9000	0.330182655
