0	0
100	1.44167E-08
200	1.14817E-08
300	1.11203E-08
400	1.11535E-08
500	12735.08634
600	362.6180337
700	210.7771063
800	147.0027754
900	83.63054618
1000	50.39624446
1100	24.03682194
1200	16.85548588
1300	11.72522196
1400	10.52349527
1500	9.838663601
1600	5.593711431
1700	3.656118863
1800	2.986565293
1900	2.03068476
2000	1.436030067
2100	0.509685728
2200	2.048866724
2300	0.553478109
2400	0.918395821
2500	0.145685295
2600	2.503318863
2700	0.804809515
2800	0.137913614
2900	0.533214048
3000	1.152352377
3100	0.450982709
3200	0.422262857
3300	0.572006708
3400	0.155704379
3500	0.553077323
3600	1.019607444
3700	0.904882471
3800	0.535311713
3900	1.066012239
4000	0.739320555
4100	0.506803472
4200	0.923868641
4300	0.771997484
4400	0.603563198
4500	0.58217775
4600	0.283088415
4700	0.491465008
4800	0.836943795
4900	1.190453765
5000	0.783912456
5100	0.72188299
5200	0.962059464
5300	1.024423773
5400	1.395162264
5500	1.227679877
5600	0.895729537
5700	0.961089199
5800	0.642491281
5900	1.20965592
6000	0.623673089
6100	0.630371217
6200	0.635449164
6300	0.913855131
6400	0.706087298
6500	1.070195597
6600	0.925744853
6700	1.241009538
6800	0.659252462
6900	0.939440192
7000	0.493988581
7100	0.90958995
7200	1.174407203
7300	0.89933199
7400	0.975931683
7500	1.10589998
7600	1.760840162
7700	1.701944201
7800	0.886590384
7900	0.683706841
8000	0.811320891
8100	0.409438515
8200	0.504028849
8300	1.043598497
8400	0.624724517
8500	0.31330349
8600	0.569555701
8700	0.654878331
8800	0.857113169
8900	0.817428921
9000	0.533009528
9100	0.800867062
9200	0.646921416
9300	0.449772324
9400	0.787570917
9500	0.444780895
9600	0.309009435
9700	0.262635633
9800	0.685771423
9900	0.625960614
10000	0.870710366
10100	1.351925234
10200	0.782291672
