0	0
100	9.28092E-19
200	1.54742E-18
300	2.16721E-18
400	2.78763E-18
500	3.40884E-18
600	4.03091E-18
700	4.65389E-18
800	5.27773E-18
900	5.90233E-18
1000	6.5275E-18
1100	7.15293E-18
1200	7.77829E-18
1300	8.40314E-18
1400	9.027E-18
1500	9.64939E-18
1600	1.02698E-17
1700	1.0888E-17
1800	1.15038E-17
1900	1.2117E-17
2000	1.27282E-17
2100	1.33379E-17
2200	1.39475E-17
2300	1.45586E-17
2400	1.2092E-17
2500	1.73447E-17
2600	1.66404E-17
2700	2.17636E-17
2800	2.8038E-17
2900	2.46747E-17
3000	2.79946E-17
3100	3.44749E-17
3200	3.57172E-17
3300	3.25184E-17
3400	3.31366E-17
3500	3.41369E-17
3600	3.3831E-17
3700	3.42054E-17
3800	3.28947E-17
3900	3.08238E-17
4000	2.88259E-17
4100	2.93979E-17
4200	2.56738E-17
4300	2.61732E-17
4400	2.28159E-17
4500	3.03119E-17
4600	2.80035E-17
4700	2.57444E-17
4800	2.4871E-17
4900	2.2455E-17
5000	1.74012E-17
5100	1.93285E-17
5200	1.82881E-17
5300	1.61934E-17
5400	2.02106E-17
5500	2.23707E-17
5600	1.96071E-17
5700	2.56494E-17
5800	2.1905E-17
5900	2.10038E-17
6000	2.7066E-17
6100	2.39752E-17
6200	2.15492E-17
6300	2.59641E-17
6400	2.41571E-17
6500	2.35779E-17
6600	2.46414E-17
6700	2.56424E-17
6800	2.55798E-17
6900	2.5664E-17
7000	2.49109E-17
7100	2.82023E-17
7200	2.52131E-17
7300	2.50289E-17
7400	3.74145E-17
7500	3.59093E-17
7600	3.83703E-17
7700	3.94654E-17
7800	3.9005E-17
7900	3.77701E-17
8000	4.21532E-17
8100	3.74388E-17
8200	4.25906E-17
8300	3.84431E-17
8400	4.4462E-17
8500	4.12418E-17
8600	4.77964E-17
8700	5.04007E-17
8800	5.69485E-17
8900	6.35282E-17
9000	6.00564E-17
