0	0
100	5.25689E-19
200	8.76385E-19
300	1.22737E-18
400	1.57876E-18
500	1.93064E-18
600	2.28309E-18
700	2.6362E-18
800	2.98997E-18
900	3.34441E-18
1000	3.6995E-18
1100	4.05514E-18
1200	4.41116E-18
1300	4.76738E-18
1400	5.12353E-18
1500	5.47927E-18
1600	5.83422E-18
1700	6.18795E-18
1800	6.54002E-18
1900	6.89001E-18
2000	7.23757E-18
2100	7.58242E-18
2200	7.92446E-18
2300	8.26381E-18
2400	8.60087E-18
2500	8.93629E-18
2600	9.27114E-18
2700	9.60677E-18
2800	9.945E-18
2900	1.02877E-17
3000	1.06371E-17
3100	1.09958E-17
3200	1.1366E-17
3300	1.17501E-17
3400	1.21502E-17
3500	1.25679E-17
3600	1.30048E-17
3700	1.34613E-17
3800	1.3938E-17
3900	1.44343E-17
4000	1.49496E-17
4100	1.54824E-17
4200	1.60313E-17
4300	1.65942E-17
4400	1.71694E-17
4500	1.77546E-17
4600	1.8348E-17
4700	1.89477E-17
4800	1.95523E-17
4900	2.01601E-17
5000	2.07698E-17
5100	2.13803E-17
5200	2.19902E-17
5300	2.2598E-17
5400	2.32021E-17
5500	2.38003E-17
5600	2.43901E-17
5700	2.49683E-17
5800	2.55313E-17
5900	2.6075E-17
6000	2.65951E-17
6100	1.44245E-17
6200	4.68193E-17
6300	1.68309E-17
6400	2.41917E-17
6500	2.7384E-17
6600	1.37036E-17
6700	2.76292E-17
6800	1.82633E-17
6900	1.86313E-17
7000	2.74446E-17
7100	5.40356E-17
7200	4.2171E-17
7300	2.79236E-17
7400	4.38102E-17
7500	4.47425E-17
7600	4.64434E-17
7700	3.49483E-17
7800	4.61729E-17
7900	4.85114E-17
8000	4.13734E-17
8100	4.91415E-17
8200	7.21664E-17
8300	6.93611E-17
8400	5.55826E-17
8500	5.22619E-17
8600	6.56891E-17
8700	6.65258E-17
8800	6.96784E-17
8900	6.91264E-17
9000	8.96937E-17
9100	9.33604E-17
9200	8.05761E-17
9300	8.28233E-17
9400	9.46842E-17
9500	8.87082E-17
9600	9.07311E-17
9700	9.13557E-17
9800	9.2942E-17
9900	9.05533E-17
10000	8.50315E-17
